DateTime,AddedIPs,RemovedIPs
1607684732,2,0
1607686234,5,0
1607686527,3,0
1607686832,2,0
1607687131,1,0
1607689832,1,0
1607690128,3,0
1607690429,2,0
1607690734,3,0
1607693130,1,0
1607693433,7,0
1607697037,3,0
1607698229,2,0
1607698835,11,0
1607699130,17,0
1607699430,18,0
1607699731,11,0
1607700028,1,0
1607701231,5,0
1607701536,5,0
1607701831,5,0
1607702129,1,0
1607704235,3,0
1607704529,10,0
1607704829,6,0
1607705136,9,0
1607705432,4,0
1607707834,2,0
1607708735,1,0
1607710230,17,0
1607710532,4,0
1607710829,4,0
1607711130,5,0
1607711436,3,0
1607711729,1,0
1607712630,3,0
1607712928,5,0
1607713236,3,0
1607713829,7,0
1607715031,1,0
1607715933,1,1
1607716229,0,5
1607716528,0,3
1607717429,34,0
1607719533,1,0
1607721333,1,0
1607724333,93,0
1607724631,32,0
1607725832,1,0
1607777728,0,2
1607814629,9,0
1607815229,14,0
1607815530,3,0
1607815832,36,0
1607816128,7,0
1607816431,1,0
1607817031,8,0
1607817636,3,0
1607818533,3,0
1607818829,3,0
1607819128,1,0
1607819435,6,0
1607819728,1,0
1607821233,1,0
1607821830,3,0
1607822430,8,0
1607823034,3,0
1607825131,1,0
1607825731,1,0
1607826029,1,0
1607826330,1,0
1607826631,5,0
1607829631,1,0
1607829929,4,0
1607830232,1,0
1607833231,2,0
1607833833,5,0
1607834731,1,0
1607836228,1,0
1607837431,5,0
1607840429,1,0
1607841034,2,0
1607844329,1,0
1607844632,1,0
1607844929,1,0
1607847333,32,0
1607847630,20,0
1607847929,1,0
1607848528,1,0
1607855436,2,0
1607856334,1,0
1607858129,4,0
1607858730,20,0
1607859034,5,3
1607859329,1,3
1607859934,7,0
1607861735,4,0
1607862634,5,0
1607863231,1,0
1607863534,4,0
1607865332,1,0
1607866233,5,0
1607866528,1,0
1607867134,1,0
1607869528,1,0
1607869832,6,0
1607870130,1,0
1607870735,2,0
1607876432,1,0
1607877032,3,0
1607879429,1,1
1607880329,0,2
1607880631,3,0
1607880928,1,0
1607881830,1,0
1607884232,3,0
1607885135,2,0
1607885728,0,1
1607887837,1,0
1607888429,0,2
1607891430,2,0
1607891730,1,0
1607893830,1,0
1607895033,4,0
1607895329,29,0
1607895630,37,0
1607896232,71,0
1607897133,1,0
1607897429,6,0
1607901030,6,0
1607901629,15,0
1607901929,15,0
1607902233,14,0
1607902528,16,0
1607902831,8,0
1607903429,1,0
1607904629,2,0
1607905831,2,0
1607908230,1,0
1607909436,3,0
1607911829,1,0
1607913036,5,0
1607913330,1,0
1607916030,1,0
1607916634,10,0
1607917830,1,0
1607920235,2,0
1607921132,1,0
1607922630,1,0
1607922931,1,0
1607923834,72,0
1607924130,1,0
1607927134,1,0
1607927438,2,0
1607928335,1,0
1607930729,1,0
1607931033,1,0
1607934330,1,0
1607934632,3,0
1607935831,1,0
1607936439,8,0
1607936732,5,0
1607937630,1,0
1607938238,1,0
1607940630,1,0
1607940932,1,0
1607941230,7,0
1607941531,4,0
1607941832,3,0
1607942735,1,0
1607944232,1,0
1607944829,7,0
1607945130,7,0
1607945435,5,0
1607948429,1,0
1607949032,5,0
1607949931,1,0
1607950836,5,0
1607951131,6,0
1607951432,1,0
1607952029,1,0
1607952329,1,0
1607952634,1,0
1607956235,34,0
1607959228,1,0
1607959832,2,0
1607963436,4,0
1607966133,2,0
1607967033,4,0
1607968232,4,0
1607970632,6,0
1607971534,1,0
1607973930,1,0
1607974235,3,0
1607976931,1,0
1607977232,2,0
1607977528,2,0
1607977833,9,0
1607978128,1,0
1607980229,1,0
1607980529,1,0
1607981129,1,0
1607981431,6,0
1607983236,1,0
1607984429,3,0
1607984730,1,0
1607985032,2,0
1607985935,1,0
1607986234,1,0
1607987428,16,0
1607988029,2,0
1607988328,1,0
1607991333,14,0
1607991929,1,0
1607992233,21,0
1607994630,1,0
1607994932,1,0
1607995230,2,0
1607995836,17,0
1607998231,1,0
1607998533,1,0
1607999130,1,0
1607999440,11,0
1607999728,2,0
1608000337,1,0
1608001830,3,0
1608002728,1,0
1608003035,10,0
1608004230,1,0
1608006029,1,0
1608006632,12,0
1608007537,1,0
1608007831,1,0
1608009030,1,0
1608009630,47,0
1608009930,3,0
1608012035,1,0
1608012629,1,0
1608012932,2,0
1608013834,7,0
1608016530,1,0
1608016830,6,0
1608017128,1,0
1608017436,8,0
1608018633,2,0
1608020430,3,0
1608021032,4,0
1608021329,4,0
1608021932,3,0
1608023429,8,0
1608023731,18,0
1608024030,8,0
1608024329,5,0
1608024632,30,0
1608024929,4,0
1608025831,1,0
1608028230,3,0
1608030630,2,0
1608031529,3,0
1608031838,21,0
1608032128,10,0
1608032731,1,0
1608034229,2,0
1608034830,2,0
1608035432,9,0
1608036335,1,0
1608038431,1,0
1608039032,9,0
1608039327,1,0
1608039934,2,0
1608040834,7,0
1608041133,33,0
1608041430,42,0
1608041731,29,0
1608042028,27,0
1608042329,17,0
1608042633,25,0
1608042928,3,0
1608043535,1,0
1608044730,1,0
1608045029,3,0
1608045630,1,0
1608046235,5,0
1608047133,1,0
1608047433,0,5
1608047728,0,5
1608048631,1,0
1608049530,37,1
1608049836,3,0
1608051030,70,0
1608051330,37,0
1608051632,36,0
1608053129,24,0
1608053431,67,0
1608053728,25,0
1608054031,17,0
1608054629,2,0
1608055238,8,0
1608055829,4,0
1608056133,1,0
1608056729,1,0
1608057035,13,0
1608057936,2,0
1608058230,3,0
1608058838,2,0
1608059429,1,0
1608060028,2,0
1608060633,10,0
1608062129,2,0
1608062731,2,0
1608063630,1,0
1608064234,4,0
1608065429,1,0
1608066032,1,0
1608067838,2,0
1608071728,1,0
1608072632,1,0
1608074132,1,0
1608074430,3,0
1608075034,9,0
1608075631,0,3
1608076529,14,0
1608076839,21,6
1608077430,62,0
1608078029,28,0
1608078634,1,0
1608082231,10,0
1608084930,2,0
1608085833,2,0
1608086129,4,0
1608087637,1,0
1608088828,2,0
1608089431,4,0
1608089728,1,0
1608092730,1,0
1608093035,7,0
1608093329,2,0
1608094231,2,0
1608095731,1,0
1608096030,8,0
1608096632,1,0
1608097531,1,0
1608100233,5,0
1608101131,1,0
1608101432,16,0
1608101728,37,0
1608102035,2,0
1608102629,5,0
1608103230,4,0
1608103833,139,0
1608104129,1,0
1608104734,3,0
1608105032,24,0
1608105328,2,0
1608105634,9,0
1608106231,1,0
1608106829,1,0
1608107129,1,0
1608107431,14,0
1608107728,1,0
1608108331,1,0
1608108632,12,0
1608108928,1,0
1608109238,4,0
1608109829,3,0
1608110131,1,0
1608111035,8,0
1608112232,2,0
1608112528,1,0
1608112836,1,0
1608113736,11,0
1608114033,9,0
1608114330,3,0
1608114631,9,0
1608114929,4,0
1608115230,1,0
1608115533,4,0
1608115829,4,0
1608116432,3,0
